user_id,label,score,命中(超阈值),top3可疑位置(事件序号)
0xb38c4b13b834aa497595b04a08bb8029e72aba17,0,0.3957,0,10 0 1
0x6edd6307fdceb6bfaf8d09499af86f91311a5683,0,1.2731,1,5 9 12
0x5f0225270cfccd4b5463f3860608cc0cdfae582d,0,-0.7644,0,16 19 1
0x7467524375e35a995d5bda2b69080ab3ba8a17cc,0,-0.8010,0,8 3 9
0x86055463e75b3f301c9e2eb96176d7c4148b79a4,0,-0.7664,0,11 2 1
0x1e6f85cc585216590021553b762ca7ec530fc0f8,0,0.0931,0,5 3 4
0xe7b618756346028abc25defda372ba37b21a9ab4,0,-0.7669,0,2 12 10
0xfa2c46f19212d1b8141e5fa57aeb1a5e2472ceb7,0,0.0410,0,25 17 24
0xc6320c381250af2131a9e2e8707a3541f866a0b7,0,-0.0155,0,43 38 51
0xa35f6a0e6d4c5732cbcca43532891b159098b9fb,0,0.9561,0,3 5 2
0x0c9fe4966e78150900bafc58731e1c51d91d41dc,0,0.2427,0,39 62 67
0x877772b97739a257714415f23314a993eae0d202,0,0.1686,0,14 35 6
0xfaf4a8dc0dc9ea0066209105c74428a931e9a6cb,0,0.3958,0,0 4 9
0x75206f22520eeabd93f98e1eb31dd14bbacfb6c7,0,-0.7098,0,12 13 19
0x76c8ef5fbb313fe6d3c63ca4d66fbd73857d168b,0,-0.4008,0,1 0 3
0x127497bc7c61b7f681dc083ca03721d9dc7ab89f,0,-0.2762,0,10 19 18
0x6c827805debb0e23ac8427bee75d122e02ce7f09,0,-0.2993,0,1 0 3
0xd691061f636a0d68e750112578c9df4230e1cc49,0,-0.7501,0,3 1 8
0xdf4f5355f84f898ccb23fbf31cc3b01ddd79ae1b,0,0.2849,0,32 33 42
0x14738fa039462c060edfba9edb11a0be18d31a8c,0,1.0461,0,36 6 7
0x1850363833e923c99e555710f889716c5bb46bb1,0,-0.3645,0,15 14 13
0x65db93f81e93838cee30e9d1ece095193be624e9,0,-0.8177,0,3 1 6
0x6c2528b4e859d7215034980c399ae53104a7f7ce,0,-0.3429,0,4 9 3
0x6ae299f97c1a2c05ac17e2861708ad57b1a6546e,0,-0.7602,0,4 11 16
0x86e8caa2cecd0c6b959e5b2640d44c9da35e3fd1,0,0.4461,0,2 9 3
0x8ca81dc4327b368f0c913cc29728eed9d779199d,0,-0.4287,0,18 10 11
0x9276c85c1fc6e8a20e0d8b3627865c65adda6f6a,0,-0.8277,0,2 9 3
0x871610850f78f635e55db167bbfdf0240c83c3c8,0,0.0974,0,11 12 1
0xece14d2d039c247497fb80181f676ea82f7ae4e4,0,-0.1000,0,7 8 10
0x576a5218dc33ba46cf4dac198c8c3084e50fd06d,0,-0.6160,0,10 27 26
0x22c843dc76899a8d06d8580785d814bb9d1aafd8,0,-0.7600,0,5 13 19
0xdae90d3adeba0182ad48254aec2517010d682b04,0,-0.7940,0,6 10 8
0x3e7575b7091925b90acbc957f430e10eab516b3c,0,-0.7864,0,12 13 2
0x0c329a8b0cb091726552a00d99f4b143c60d022d,0,-0.1604,0,1 0 2
0xc057ef0bd82f6614fd657265e69632173aacc51c,0,0.1765,0,9 8 1
0xa04da975adc842b37525ae64184e4707b16a1060,0,0.1992,0,4 8 9
0x548af0c56af0a619fa51f962f9062a1c597a6df1,0,-0.8110,0,7 10 3
0xc6ed810fa4a110097c3917c74885687688a7a5e0,0,0.3546,0,5 83 88
0x1055b1cb474c4dda3d666b321acf371de7d438f3,0,-0.4449,0,3 2 4
0x5702edf2eb8df6fc5234fa8ec0380ba6bb405960,0,-0.7632,0,2 7 10
0x20d2d1d92233ced350436fe761c35059e4950654,0,0.2675,0,18 0 17
0xcb394f35ccf4313cc691909a3e1ca22ef3142a66,0,-0.2372,0,14 12 9
0x9271bd12540786b04c4409657d8fe4aab9087488,0,0.2450,0,2 0 1
0x4d839e06dc8c1ee212f8e0e8d68d93cd68ba42eb,0,0.4678,0,10 5 4
0x8541130f6d9be4983b336e5112ac1f48b583810a,0,0.9481,0,23 21 26
0xc73ae66ff9e3f413a56bc442296a49ce993f517d,0,0.7384,0,27 25 7
0xe6f2b6dcba19ad322874edd17430a8ce7d4c3c0f,0,0.1856,0,9 12 14
0x2a26d62eaacfe7f42ffca5cf4ba62564e02af0c4,0,0.3220,0,9 11 5
0x3a6e39253b01bdb1242766d71e4c5e9d7d36cd40,0,0.2914,0,1 9 8
0x2f2992b8aa94edfceb66003e2f7d7a2e3a0a043a,0,-0.8628,0,8 3 4
0xa3c01f497c6473662a7da6d2181d83a98c2d40f7,0,-0.7309,0,1 8 10
0x2a6e8d6b3ffd2adec4be107ee2b45abed93ee37f,0,0.2838,0,4 5 1
0xe662f19db9ea9bb15640dfbfe2c8a11ee6e95864,0,0.5465,0,20 11 39
0xdca041d0505899f117b730917ac4e946ca614c9b,0,0.0228,0,19 2 4
0x7a31b2be366962a2416dab597d65558c29565361,0,0.9902,0,0 7 2
0x9ce8d40314256493740863e064352d93b615cbd5,0,-0.4101,0,5 4 7
0x48f795ce64f23ef9be13ab29cf4238965a030e1d,0,-0.3018,0,11 2 6
0x8d9b478c554f9687459f3c3255da7669afeb7115,0,-0.1049,0,5 9 3
0x2f3030464aa543eb2cd679381679ad825feeb222,0,-0.0246,0,60 48 67
0x5cac737c2a8d0732107e17e385839dc7ad043faf,0,-0.7356,0,7 4 1
0x235a5379b3e800d9daed9e032031ad7175616142,0,-0.7524,0,9 71 6
0xc9eb1d0ac799d9393b5f829949818036eb48b533,0,-0.7766,0,8 4 6
0x6c7749fcf6466244c5a85e3e64488693ccd9e6d1,0,-0.7473,0,4 12 10
0x33e3fceb39c8c3deaa11f30c1f561d7f4dc6b4cb,0,-0.7223,0,3 10 1
0xa744d65a1447cd2c30402b43f4a7144599395659,0,0.4308,0,11 6 4
0x40652360d6716dc55cf9aab21f3482f816cc2cbd,0,-0.8290,0,2 1 5
0x30836eb274707d5a77ab5925d49269aae7167a57,0,-0.6865,0,36 24 45
0xf346b7f9445003ab800181f2294027cea3291333,0,-0.0171,0,16 7 11
0xc743f16786ee1b090152aac8e7c16ec30c7e3146,0,-0.5315,0,1 0 2
0x2598546c48cfd7ec0c329388951baa908833378a,0,-0.3558,0,1 0 2
0xc9ebce8e3ddaac28f12ef537c704112e2eae3f2d,0,0.9620,0,15 9 2
0xec286f8be15c3acbcb9eda7a5c4393fd18f44bba,0,-0.4125,0,32 18 34
0x4b541601b98f08fc7f495152f33b2d954fa183be,0,-0.3199,0,0 8 21
0xe067f7df8d1a2418fc84ff2d1c76a115876bdbef,0,0.5912,0,9 7 2
0x375a9f7a72f5549351efb9f803adbcbc9b0a8c41,0,-0.6274,0,46 118 98
0xaf21aadc4e47499bbb95a3fb36f28f3adee80272,0,0.2234,0,44 28 31
0xb86501f990396746ebe01b37566d1965102e149e,0,-0.6176,0,109 118 42
0x19848bde98107d72795bf5415fa70d3f483eea36,0,0.7973,0,33 56 90
0xd4c13c6ce9f028582d1646f8a3be591f242cb49b,0,-0.7667,0,10 3 2
0xa0faa58e05f32d11637005f342b58f2f3e30ffb8,0,-0.2422,0,25 26 3
0xb1fe5d0f4c2c162ad2c7953c7da5b456d37a6379,0,0.8274,0,42 29 6
0x167cb3f2446f829eb327344b66e271d1a7efec9a,0,0.7165,0,31 17 29
0x30100b6233d1ed795b2fee3c9b38f3b7c04ca284,0,-0.1934,0,6 4 5
0xe9ffb4d213d9f8367d1827de275a63e59a53db0d,0,-0.6449,0,11 4 3
0x355f3d207f44470d4b3cbf41987c70226fb91fbf,0,0.3589,0,12 1 11
0xd8a83b72377476d0a66683cde20a8aad0b628713,0,0.7604,0,0 5 3
0x761fa7864d8158748fbd8f9c8918654805c377c9,0,-0.4094,0,3 0 1
0x824a83c543f6d5be602b7a88c18ec90b7dece9b8,0,-0.4016,0,21 0 8
0x71928451a7d128e954f1d8cc7423c1544f3cfdd7,0,-0.1333,0,10 0 2
0x4022ced7511440480311cc4813fb38925e4dc40b,0,-0.7927,0,8 7 3
0xf4dd8c9911469d5af22cfe2650a1f5ccd2ffac5f,0,0.3597,0,25 20 28
0x5ca942d8ba95771ef0f41ceea54d52ff8ee88640,0,-0.5171,0,0 3 7
0x7d35c5981bd2997a4386c5a58d9ef9f69bbe7d81,0,-0.8292,0,18 4 16
0x8d6e0a79003a9d49e68a6b82bbd497189f019905,0,-0.5846,0,16 1 15
0x566dcd0e7bfafab01ed29895f3045bc63d60adf8,0,-0.8182,0,11 12 9
0xccf161d5366052d2ea7fc56019b85c4ac00a7fdc,0,-0.7375,0,39 32 18
0x2f11877c93ebfc170e52b8ac124d90334f73d4d8,0,-0.8049,0,1 4 6
0x717f0cc11366818ba350aba9e7c7515ded8f8474,0,-0.7460,0,42 34 20
0x8964ce179098f23d85c37f88c73961e74c770f52,0,-0.7626,0,18 8 9
0xe43351bd6cdf6cb64b1dfde1464e98a0c403b631,0,-0.4077,0,11 10 12
0x7bfe6a1868139ead135ef90258b835e7b5a25c4c,0,0.4745,0,26 15 14
0x45744ee04d65c42b1dcb09455e8719417c3669c0,0,-0.1187,0,12 25 40
0x3015b1577a26fd2a8ea0b2ce018c1a7f570016ce,0,1.2190,0,7 1 2
0x11a6cba357101acb45cc9baf9ccb8898085ec92f,0,0.8816,0,35 57 58
0xb5adf1e14d0a9ec02cb46b6a98e5d136f6241b62,0,-0.1456,0,15 11 6
0x15a36a90fcf98a283a32cbd792928456440e42fa,0,-0.6029,0,3 4 12
0xdc5b35c5b33c91141f5fb50548613ca1936080ce,0,-0.7264,0,20 16 22
0x6ec721bd11078e668e1cac64695c86e8f25a9f47,0,-0.7925,0,3 26 6
0x609a1045a71700ef13e353ec8577000ba83d076f,0,-0.2068,0,1 11 16
0xec9d8fa7084bed82ed45171fb9f33ed8c723d162,0,-0.1888,0,23 12 9
0x72e77c9c17ca1c99bd9eb2f1011c752431625533,0,1.0623,0,183 133 129
0x87d01115b0163fd0b431074ca5767a01af9fa68c,0,0.2157,0,13 2 1
0xe61a63cbf37bdfcb36fc1b2c72c9fee4abbe8a97,0,0.8410,0,2 18 53
0xd879204370bbd4864b33c1aac6fe384fe447079d,0,1.0660,0,3 12 5
0xb44d289543717a3723cd47b2e9b71d3dd5ff68c5,0,-0.7863,0,1 4 3
0x5068b418433d55d7b5c83640ecda3155893679f7,0,-0.1603,0,40 22 25
0x27aaeff1a2e3c5e6a2d2deb1da18ce21617c18ab,0,0.4362,0,29 27 33
0xd6c2d7e03b7192b31b96d294f66d2120494376fd,0,0.9682,0,4 14 13
0x978816f2766013975db36736f19e267d16d1c1dd,0,0.1776,0,12 5 1
0xe6a780d0b825d4d9bca4160e27b9ae034e2dcdf0,0,-0.7255,0,10 4 1
0x2866cfe5d5c1d03abb0a46d5f5fc6ccfcbef2ac1,0,-0.8517,0,8 7 9
0xe15d0c8c584bd4d892ccf99a37855014d5a00967,0,0.1932,0,6 10 0
0x690c00d47549543babf8208a6f7990c2b212e93f,0,0.3713,0,21 9 15
0x4df0f9ed75891ed02b94fda8edf05a7b4b124d11,0,0.8688,0,5 8 9
0x8958260a0646e3d880b0371718c346bfd3687ef5,0,-0.7093,0,21 5 7
0x107ff6f3a9055ec23528c8b2b838c738e130c2bf,0,-0.7813,0,10 1 8
0x53ffb16b9d7de503a1db3911d6b0de35745aba2f,0,-0.5099,0,7 3 6
0xd0dc0a13118cfc1bdafc9fa4f7df679dfecb466a,0,-0.6416,0,0 1 4
0x25fdc1cf9bdbca193547452bd3f2bea63ce9b1b9,0,-0.7305,0,3 9 11
0x913af42cdd86b9081839a830277dafdd7a42eed8,0,0.5448,0,12 8 5
0xe9184c970bcfbb05d8a38762d073320e622a3e28,0,-0.8011,0,10 12 13
0x0affc6d691b2226e96083bfc9a456c3ba1dd1d75,0,0.8227,0,8 7 9
0x2c71849d1c46cfa72b3b8ae25b34d6ab631e0e56,0,0.0598,0,33 42 45
0xc5ce26469794d196f16f4b83422bdae40f610dd8,0,0.0204,0,10 5 4
0x67a692c7bf45ff9f8955312f7dc40c1f77d4eaf1,0,-0.7263,0,2 7 9
0x47ab325d0853323c54df0e49a8397ff58bd4961c,0,-0.0840,0,2 4 3
0x5429e55dd2819e4b1d6dded969eead33efa13a29,0,1.0874,0,11 10 6
0x0aad464c13fd35217c88c0e06b719b34b1964f31,0,-0.7654,0,1 7 2
0x840d1c97c56e6ae09cae8de1e2e483ef39d3c732,0,-0.2305,0,64 15 49
0xc27a4b1a4e52e4784f894b7a6b919b3088d7d570,0,-0.7969,0,9 4 3
0x4bc1ca15463d4d8dc7789a843e8f652f2f7ccce9,0,0.4269,0,26 12 14
0xd329842c297bdeb97b6df2b06c636673a64aac1d,0,0.1354,0,49 1 39
0xd9974e260274d40e9aabd3e74cb76fc00914c89e,0,0.1805,0,10 13 5
0xab1f9dcd60d443b4a8be963fb6c2a86c60f10108,0,0.2090,0,2 13 17
0x580c362d50420b0403195fc290557c014c0cfbd2,0,0.8094,0,6 3 8
0x6f9c966f7de5aa994985da6fb95353b266288da6,0,-0.7481,0,10 6 12
0xa5e72437c7f98f68ccd626f30e19ebcb8439f1a7,0,1.2554,0,11 7 5
0x99ebcfba72ae779af90bf1c1eeaec67d445ae8f8,0,-0.7630,0,1 3 8
0x5dda7f1f75ee47f2d128e3d83c4522f0a7e78e9d,0,-0.8033,0,16 12 3
0x7afa8a5b33880071c74f39afd8c9ccf25aaff651,0,-0.5020,0,29 11 20
0x34a1b8a086f6a06ff934a082c6e54bc8b948b208,0,0.2753,0,20 29 27
0x680a9a682e4a7d900fa54177543afb0451631843,0,-0.3622,0,3 0 2
0xbb1634c575ede0c18921b2064edc2dd5a32f45d3,0,0.3558,0,28 12 41
0xf32d7792ea14622c452787ed95d8fff556599015,0,0.2834,0,4 2 1
0xdf47e422bbf177b286867e11ff558ba7dee48cf9,0,0.7726,0,9 4 0
0x16f23e6d24ff834e1cbedde564010077a3002cf8,0,1.2675,1,7 0 47
0xcff06dbb9e8a06bf28edb80ce684a57976491bcb,0,-0.4300,0,3 1 4
0xa29a81fc67779c0a040fba21b302706402169290,0,-0.8032,0,19 13 15
0x8413166485a55a8c1900ad08f4ac0a38141fcbbe,0,-0.1116,0,6 0 1
0x9833998cbd705a297797a398c4ba8326c5ab7590,0,-0.7450,0,12 4 10
0x2348f7a9313b33db329182f4fa78bc0f94d2f040,0,-0.7811,0,21 20 18
0xea8d02cab8104d38277dc723842d8cb24f4ae79d,0,0.2927,0,41 6 47
0x965fe54a53b2d8290aa6df22caf5634c8f7c8487,0,-0.7181,0,1 9 10
0x77d70984f1379428f9357563b316a668d32e6759,0,-0.7254,0,12 2 5
0x5199ffa87bf280d886927cec01ae030783906b34,0,1.2265,0,10 8 11
0xdf0cc397a8f3c749000a4058b1fc2ebe4ee6365c,0,0.1700,0,68 27 74
0x1153bd94a2ba7461d885b57004d180b500e414d5,0,0.6065,0,17 5 8
0xaef3929623d7ba96506e6be8cbc130b8ab013a64,0,-0.7891,0,3 15 18
0x6891b91cd11808ee87289ed64a01ca6dc711ceaa,0,-0.4590,0,7 9 8
0x6c5c1e3dd0205f8c655866e8ddecec0235f1d8ac,0,0.4336,0,54 45 63
0x9398c61c5928cd6a3ba225abaa8e1bcc45faabf8,0,-0.6072,0,21 20 19
0x68d22d15c46575440a04fb666d8f06416c650c07,0,-0.7866,0,9 3 10
0xa796351e29455efeafbb0e30ede3ca7437af4edc,0,-0.7882,0,3 8 11
0x9120ff5e84553215b305a77a7abf0010fa280dde,0,-0.8514,0,8 10 3
0xd5d7fa3115fb3a392ed1fa6b7fed902fd3d556f4,0,0.0910,0,9 6 20
0xe8afb7c355b68a2a9c616e7877d0ef3352c59d5a,0,0.8988,0,42 25 3
0xab0424d42f6217686acb06d0301ef5c633c9bc69,0,0.5719,0,13 0 2
0x7d0696233b399bea1d03f8703d6853dba0837297,0,-0.6758,0,3 7 13
0x4500ba0f348fd16c63ba5a0fb770b2aca5042eac,0,-0.7730,0,4 9 3
0x6e6cb79ebe66755d55a50a2881d4f2f32d06e0ad,0,-0.7704,0,11 8 3
0xd0092f1ff170a46a1138a38e341077e46ce66674,0,-0.7445,0,3 9 2
0x52c912babf36ec1bd9c0e8ee04ffb057f637a6aa,0,0.4639,0,2 3 14
0x9242d2ebd5ddd3ee2ab26f1445f96278f1c05ad0,0,-0.1972,0,10 0 3
0x20a2c8e7cdf552193e22f5eb2e42d4b2256fd04b,0,-0.7687,0,4 14 5
0xd8459a4a7418906ccf74c2fdac59412854a60d2e,0,-0.7814,0,28 11 1
0x6fd402bfcab46f155453456f4c9545ac655415eb,0,-0.0345,0,11 7 0
0x44a63c3880c12ef99eb88d1c26284a9b5daf3a7f,0,1.0769,0,8 4 3
0xb911f119a87899c627f4f233de88d7a0c65341c8,0,-0.0516,0,29 28 27
0xbf64c844fcc1e1b1158ecad9a0c60d62ad18757f,0,-0.8420,0,2 1 3
0x3753b8fcaa2071f0410fd2865c0b156e5ac2f33d,0,-0.1359,0,0 2 1
0x106fde6aee837852ccd554a43b28d7ce0decee51,0,-0.2324,0,1 2 0
0x8e2f57403d6616d8f772f1c3927ea7813765d3ee,0,1.1955,0,6 1 0
0x657c43cc1afe09670c5ab4cb354c24547898e9f5,0,0.8271,0,66 87 72
0xe918176c2136c1063d8ebda73a604070645fa60c,0,0.0285,0,0 2 6
0x6788ae8debf79eed35f804c748f4241fa11d6ac1,0,-0.7396,0,15 8 3
0x19ad1c9fba175ad01097347b8ff273e4e31a39ab,0,-0.4326,0,1 0 2
0x4d57f35968c555a745e26766d0b87f3039b1b985,0,0.0976,0,27 20 28
0x81aa3dae60473d41b0358e24b39cddc7a502bbbb,0,0.4364,0,10 18 8
0x2aed1a77e8025341e02168b1aeb7084e6832c7db,0,-0.7336,0,7 3 11
0x4b2b2579d45452d46969ec1866e19117cd2df932,0,-0.1194,0,12 11 0
0x097b7b672fe0dc3ef61f53b954b3dcc86382e7b9,0,-0.7799,0,28 18 31
0x8ddc2517f25433a457affc0a6dc2a0e093030cd2,0,-0.7536,0,2 11 10
0x4460c17e96fa33eaff9aa1cba5c0898c73b33060,0,0.5256,0,4 9 3
0xbffebbeec4efca3fa03e807066293dafa48a3e12,0,-0.7557,0,5 13 9
0xd456536baa3f4f0121f1d851fdc8961615061536,0,0.4241,0,31 7 18
0x4588c326d6a4ca1a3dc634b0a24168025f1d30f5,0,0.1474,0,3 13 18
0xd2bb13e3034ca90d69f2263efb9c9398d8268200,0,0.7331,0,9 24 22
0x8b40761142b9aa6dc8964e61d0585995425c3d94,0,-0.7937,0,26 1 33
0x6ee2c2451e22c6650070f453990168231009bddc,0,-0.5960,0,0 1 3
0x1952f7769b1ff09f0b5fce7ffd2cf13df1123c36,0,-0.2248,0,6 0 3
0x1c7258476974004a15b9a786b198f1c2a78ef89d,0,0.8417,0,10 20 4
0x96c520291babb88cc2ecdd2099226ce8989b1232,0,0.8717,0,18 33 9
0xb58c9174798095a546f860d9091cacc2c913e14a,0,0.5475,0,40 41 20
0x005f6df9aaa57bbaf836a173c73121a449e14eb3,0,0.8120,0,12 6 1
0x89ca536b098ecd630a3965b66f3a7c2dc0d4ce41,0,-0.7991,0,12 6 11
0xe0009debf50e091d157004ed2c05e0dd4239c61d,0,-0.7250,0,4 7 2
0x434eb8fb9effe066b3f82c78ec12621b27d5a56e,0,0.3110,0,8 16 18
0xc53e41a56a73754512b4adf2eb58d07baca5da9a,0,0.4189,0,8 7 2
0x01c6c300163ab6ac6e03fde095e328e7f1a74fd8,0,-0.1824,0,7 6 5
0x3bb0b86e84f781ae51c0592824d457738c19e6b8,0,0.7985,0,12 9 11
0x4894b3f61df029cb3e8fd8415d33d051256fed1a,0,-0.7423,0,4 8 3
0x747fe0e7b826585c1d4ba7dd64e33c4f4a612280,0,-0.4281,0,3 1 4
0x36c7c41cba388c56e6481e36217b7876d474dcb7,0,-0.4033,0,23 21 16
0xdd338371c15c3ba77219550248835b4ce3b23b3a,0,0.6868,0,11 23 22
0xb8b7ea41cfa41ee65623c93cc4f9eb68d80bca13,0,-0.7794,0,28 10 21
0x436c7eb6c82b1686ec75105e4d60f8e386cdcce4,0,-0.7206,0,7 4 11
0x9e17c6e5219a890023c4cd917e37e6218764ba5c,0,1.1924,0,44 24 40
0xb2d45d6fcf82d23159c9a655993e5f499e1604e4,0,-0.8051,0,54 18 30
0x50bada4572d50e1f49856e6617c4d1696d70801c,0,0.1847,0,8 5 0
0x490f25a6fb513aaaeb47934f67ebbaeb4e474c09,0,-0.7795,0,1 8 10
0xec42d6d9b8c35e98fcbe81b6f61a8b3f24fe9d40,0,-0.3219,0,2 1 0
0x1fb12b1cabd156da710415ffe5c32866539e9ccb,0,0.1892,0,76 75 77
0x730fafe1108f507b454b6eb59f0eec1f1ba31935,0,0.5412,0,1 196 45
0x5d1187e9bca5ae4dc97423085154bb80ef9256ce,0,-0.5442,0,1 0 2
0xadf72f2f846ec84191d72fc2d359babb5102305c,0,0.6283,0,10 7 11
0xaff3fc9b3f5b422773b09163d6ad6aa964a9c3c8,0,-0.2156,0,11 8 0
0xb461721b09191dd6f5ce40d07b1ab569201a6732,0,-0.7562,0,15 1 8
0x7e5c225c802cc498d8aac01c3b73996170b6832e,0,0.3083,0,4 14 13
0x7e3565604dc68a11ed0e1b620682a2c81209c8f7,0,-0.3713,0,6 5 7
0x6849af3186ee5a96e8f957d8eef1f5be1d611e38,0,0.9532,0,7 1 5
0xcb0a38fe0c8adff7925e1f908c71552e60645b76,0,-0.7810,0,14 18 17
0x4478f21bf5de4efa416c4a705ef9fb665456eb45,0,-0.6419,0,8 4 7
0x47645dbbd4db1f8c2c75fa4e7bec9927af76655a,0,0.7397,0,11 12 14
0xe3700143e19ed015124406752ecef5dae81b3bb1,0,-0.0599,0,17 11 10
0x0af69da5a1557bd16f14e51e21749166eb5dd58a,0,-0.7085,0,65 5 125
0x1d02e96feb9ecff744054cf55680c2931718e7f8,0,0.7446,0,14 8 7
0xaeb4d487f4066b41af8f99f30ec3ad40cd47a5b1,0,-0.7783,0,3 18 5
0x4b9e8bba5d155a5cfd8cb101f365eec482489749,0,-0.0512,0,1 15 14
0x1093ad22f4106d8d567ce2d541262738e039a3d1,0,-0.3821,0,39 52 46
0xcbad07b93fd6ac4d5cf1d54c9e7c2e3ef5194284,0,-0.7545,0,15 9 2
0xf97d7ea6c685764e599e6a75fadef71ae0f80687,0,0.4527,0,1 4 2
0x4617604fd8169bd58540e83d9fb9dceeb92fdd90,0,1.0699,0,155 154 18
0x4071da52be208af9b5db9cb5041d1107b82ac505,0,0.3215,0,1 7 45
0xa139d351272b2b07b0116cfea33e9bb6e79c81b7,0,0.7327,0,12 15 5
0x29d9479192023b378db509d3cb7c54a1f58e76b1,0,0.1528,0,6 1 0
0xe641eec245f2d88129b102adfb1bf03be9796d70,0,-0.5896,0,0 16 14
0x927bfc58efc30dcbae47c6c9f3990311804d4844,0,-0.7088,0,2 1 12
0xabf82625aecb1a4424bf0d0fdad911aa86cea288,0,0.3200,0,4 7 6
0xa103910e5feeaa7367eb8534877a8815eefa1823,0,-0.1314,0,13 2 3
0xf741c30f2d80924a9c7bec01085b093e74b6dcf4,0,-0.8113,0,11 10 8
0x747c276c9a714c79a6b9b9ea1a995888cc9e35e4,0,-0.7871,0,43 38 42
0x0039d680628a0fc33a0bae4119f0ee6f117a18a8,0,-0.2136,0,10 9 11
0xfac5e38cd8f0a20ae8440d8495a5723b27127ed7,0,-0.7672,0,1 3 4
0xc74a34449d301deb29eac2c2d1cb3caaad3785f7,0,-0.7380,0,5 6 9
0x9d0628110f72d7c17d09ab712e88313e143ffcbf,0,-0.7923,0,10 12 5
0x58bcefef19fb2c50c32708371e0bc26d754d6355,0,-0.7737,0,5 10 11
0xe463c78f2b784758a589a04b86da15a3eb62459c,0,0.5405,0,5 6 2
0x4b2735afadfc8f5aee098b6e5f47f18c77cdc64b,0,-0.2825,0,19 3 1
0x093f5374157fc13e4d4685bd6a3239d6fbcaf397,0,0.0216,0,37 6 8
0x4a3b4f67103527e09f8109cd0b1eb083a710a8ec,0,0.6004,0,15 8 1
0xc03e714f41730aa730e915907028367343a0109d,0,-0.5908,0,9 8 0
0x65f9feef352c9fd64a063331f23bf8a4cf81279d,0,-0.6936,0,98 193 197
0x9b74b0cc0722e53b780f2193f4c5710b0e5a2e6a,0,-0.6792,0,8 2 10
0x8313b60929fa989738bfb4a6e265d930f8e33af9,0,0.9262,0,11 17 22
0x841b0c31ab915b80ea4be0a81ea2d71fb3e4fc32,0,-0.7427,0,2 3 7
0x5fe727bd9e933b8aed36e780807a041bb59fc4a9,0,-0.6286,0,38 47 108
0x022c79f4cf5733d60ef6e93e12995616716e957c,0,-0.8173,0,164 37 48
0x5188d13bdd9d7ac30324a569e2ce42488374738e,0,1.0454,0,2 6 8
0x057007d3ddd33ee9f1f08f72eb79259f9b29789d,0,-0.7204,0,10 12 8
0xfae0ae8b9860aa43ff392fa535c5b2b6c5201fe9,0,-0.6425,0,0 1 2
0xb0de7c886f066093f3dda92df52d66d26a5d1f3e,0,-0.0534,0,2 7 1
0xf1cc0410e6ab1306af61dc95c0243cba3ad3e7bc,0,0.8042,0,9 23 7
0x8b6eab284919efa18bb7924e07e7f5c51a576a58,0,-0.2623,0,7 5 12
0xddbf6d3cdfcda56b1fcef76d2c8cc51b2c1b7771,0,0.6745,0,41 3 23
0x2749e122c4620ddbe10d60ec5c3c6cd0c3d8448f,0,-0.3021,0,12 13 15
0x05b580942037e6262f47a17d412778d56467ddab,0,0.4074,0,6 10 5
0x1416df791ad8a9eb5dc115a0e5c98fca17019041,0,-0.8284,0,6 21 12
0x7d0355944870ae69c2ce372f77b42134baad49fc,0,-0.7073,0,12 23 21
0xd4617b560214d8a4f234821808ec0e1b6b4fd183,0,0.0105,0,7 24 4
0x7e51cb607632583e5d96fe95a2214a128fc460f6,0,-0.0722,0,12 11 10
0x6fabb9be88da6cf67c44c747da9a4e1c02a58cc0,0,1.0824,0,1 11 6
0x6ded330704d6b4734de6dc82b609765006dde197,0,-0.1291,0,3 6 5
0x3603576f910ac545006eadbfee5798202ed07a45,0,-0.6781,0,19 14 42
0xcea3c46713a015482a0f55b8b9530a901672bde8,0,0.7841,0,38 48 81
0xe9888cb8e188dce959380168f9e8f7aa4679571a,0,-0.3468,0,9 1 8
0xcfbd0087ae44a9ec1afadc16b926c9fe44029c2f,0,-0.1936,0,6 5 4
0xa7f9c8c9e22b37895c9804b839a50796e1d785e2,0,-0.8265,0,6 16 8
0x46064d03d21b400d7f4132d49bd6db2776297a42,0,-0.1861,0,10 11 9
0xf5810fef98105156407806ee12cd2025d1b369d3,0,0.7392,0,5 10 0
0x58ca2c4963dc65a53e4a82bc974a86d539d00ce8,0,-0.4797,0,0 1 4
0xb4b60af91082f4d2c62c9de8008bc46d087c1c17,0,0.8654,0,9 2 3
0x3c35b66dbaf1bc716f41759c7513a7af2f727ce0,0,-0.2863,0,3 0 1
0x48845c3da5bb1a4060fa2cea0ad5a3ef3af9a874,0,-0.7955,0,12 10 1
0x3278cdf3e16e9530ac332f0a5da0462f67926cb2,0,0.2017,0,7 9 5
0x599f06a44db206f37e87e85522c92dc3f3a6bce1,0,-0.7832,0,26 3 22
0x6af846f5cf75522938fa83eb527be94d41579f5d,0,0.4651,0,4 6 13
0x7e61a20e535057b0acfdf35518144ab2d0721aec,0,0.5883,0,4 0 1
0xd0a1837b5e80d53a7ce3338108d7720f7fc84aef,0,-0.8117,0,8 10 3
0x29de2bc55be830eb5609a013b88899acefb9c121,0,-0.7588,0,7 2 9
0x0c2daac503994d386823a1b84eac83da9191cb66,0,-0.4222,0,3 2 1
0x37b15ddc52a607c3dfafde2fe7a95affb4362fbf,0,-0.7706,0,1 7 9
